Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
47,2003,1,Andhra Pradesh,West Godavari,410.22,1679.72,4094.68,0,0,0,0.43,1.27,2953.49,1.18,2.22,1881.36,1.61,3.49,2167.7,0.08,0.1,1250,27.82,148.22,5327.82,0.01,0.02,2000,0,0,0,0,0,0,0.7,0.29,414.29,21.41,8.38,391.41,3.11,5.79,1861.74,2.21,0.46,208.14,0,0,0,0,0,0,0,0,0,0,0,0,2.97,3.49,1175.08,0,0,0,34.64,9.73,280.89,32.72,299.38,9149.76,3.76,1.9,505.32,73.87,5.35,79.22,0,0,0.28
47,2004,1,Andhra Pradesh,West Godavari,420,1649.57,3927.55,0,0,0,0.38,0.2,526.32,0.07,0.12,1714.29,0.45,0.33,733.33,0.07,0.07,1000,23.66,141.33,5973.37,0,0,0,0,0,0,0,0,0,0.33,0.22,666.67,17.91,11.03,615.86,3.92,8.38,2137.76,0.77,0.18,233.77,0,0,0,0,0,0,0,0,0,0,0,0,2.52,2.25,892.86,0,0,0,33.96,10.82,318.61,33.64,302.32,8986.92,8.73,4.22,483.39,70.8,5.27,76.07,0,0,0.36
47,2005,1,Andhra Pradesh,West Godavari,446.02,1363.27,3056.52,0,0,0,0.34,0.19,558.82,0.16,0.46,2875,0.5,0.65,1300,0.04,0.05,1250,29.12,163.64,5619.51,0,0,0,0,0,0,0,0,0,0.41,0.25,609.76,12.23,7.28,595.26,4.39,14.38,3275.63,0.77,0.18,233.77,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.68,1135.59,0,0,0,35.34,17.23,487.55,66.14,328.5,4966.74,11.2,4.61,411.61,74.41,5.35,79.75,0,0,1.65
47,2006,1,Andhra Pradesh,West Godavari,434.04,1557.11,3587.48,0,0,0,0.17,0.13,764.71,0.21,0.46,2190.48,0.39,0.59,1512.82,0,0,0,30.45,204.75,6724.14,0,0,0,0,0,0,0,0,0,0.27,0.13,481.48,19.54,11.27,576.77,4.76,9.51,1997.9,0.77,0.15,194.81,0,0,0,0,0,0,0,0,0,0,0,0,2.12,1.72,811.32,0,0,0,36.27,149.09,4110.56,67.83,354.81,5230.87,4.37,2.29,524.03,71.71,4.98,76.69,0,0,1.73
47,2007,1,Andhra Pradesh,West Godavari,445.32,1639.14,3680.81,0,0,0,0.2,0.44,2200,0.1,0.39,3900,0.31,0.83,2677.42,0,0,0,35.91,243.98,6794.21,0,0,0,0,0,0,0,0,0,0.31,0.24,774.19,12.96,6.2,478.4,5.81,13.61,2342.51,0.53,0.11,207.55,0,0,0,0,0,0,0,0,0,0,0,0,1.77,3.09,1745.76,0,0,0,37,174.32,4711.35,62.89,352.68,5607.89,4.5,3.08,684.44,70.07,5.12,75.19,0,0,1.86
47,2008,1,Andhra Pradesh,West Godavari,450.46,1600.38,3552.77,0,0,0,0,0,0,0.08,0.35,4375,0.08,0.35,4375,0,0,0,48.1,378.6,7871.1,0,0,0,0,0,0,0,0,0,0.26,0.12,461.54,10.04,4.08,406.37,10.69,19.99,1869.97,0.56,0.1,178.57,0,0,0,0,0,0,0,0,0,0,0,0,2.34,2.37,1012.82,0,0,0,43.95,175.75,3998.86,52.9,305.83,5781.29,3.51,2.15,612.54,69.92,6.16,76.08,0,0,1.82
47,2009,1,Andhra Pradesh,West Godavari,328.58,1115.06,3393.57,0,0,0,0.03,0.04,1333.33,0.54,1.89,3500,0.57,1.93,3385.96,0,0,0,46.88,322.41,6877.35,0,0,0,0,0,0,0.2,0.33,1650,1.13,0.75,663.72,32.75,8.72,266.26,6.19,13.38,2161.55,2.05,0.41,200,0.07,0,0,0,0,0,0,0,0,0,0,0,4.05,3.95,975.31,0.01,0,0,59.84,578.77,9671.96,43.1,205.05,4757.54,2.52,1.38,547.62,53.09,6.37,59.46,0,0,1.56
47,2010,1,Andhra Pradesh,West Godavari,456.52,1490.32,3264.52,0,0,0,0.05,0.07,1400,0,0,0,0.05,0.07,1400,0,0,0,44.68,307.66,6885.86,0,0,0,0,0,0,0,0,0,0.59,0.3,508.47,10.31,3.83,371.48,5.88,11.95,2032.31,0.96,0.22,229.17,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.86,1246.38,0,0,0,57.87,690.85,11937.96,52.85,254.69,4819.11,3.96,1.53,386.36,52.48,6.62,59.1,0,0,0.99
47,2011,1,Andhra Pradesh,West Godavari,363.79,1308.47,3596.77,0,0,0,0.07,0.14,2000,0.08,0.36,4500,0.14,0.51,3642.86,0,0,0,48.36,324.64,6712.99,0,0,0,0,0,0,0,0,0,0.22,0.12,545.45,63.98,26.42,412.94,6.48,14.39,2220.68,1.13,0.24,212.39,0.04,0.1,2500,0,0,0,0,0,0,0,0,0,0.55,0.58,1054.55,0,0,0,57.77,678.15,11738.79,50.46,254.32,5040.03,5.13,1.87,364.52,53,7.03,60.03,0,0,4.72
47,2012,1,Andhra Pradesh,West Godavari,422.51,1289.34,3051.62,0,0,0,0.05,0.14,2800,0,0,0,0.05,0.14,2800,0,0,0,52.87,316.88,5993.57,0,0,0,0,0,0,0,0,0,0.23,0.18,782.61,14.65,12.03,821.16,6.45,17.23,2671.32,0.65,0.17,261.54,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.56,965.52,0,0,0,59.22,700.27,11824.89,43.01,220.61,5129.27,6.43,3.69,573.87,49.65,7.05,56.69,0,0,1.46
47,2013,1,Andhra Pradesh,West Godavari,420.62,1342.34,3191.34,0,0,0,0.01,0.02,2000,0.24,1.1,4583.33,0.25,1.13,4520,0,0,0,53.87,381.73,7086.13,0.21,0.17,809.52,0,0,0,0,0,0,0.21,0.2,952.38,15.67,13.76,878.11,4.32,11.36,2629.63,0.5,0.11,220,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.84,1120,0,0,0,61.47,781.07,12706.52,24.03,221.41,9213.9,5.24,2.35,448.47,47.34,6.92,54.25,0,0,1.44
47,2014,1,Andhra Pradesh,West Godavari,409.29,1624.32,3968.63,0,0,0,0.06,0.08,1333.33,0.12,0.56,4666.67,0.18,0.64,3555.56,0,0,0,55.27,369.89,6692.42,0,0,0,0,0,0,0.04,0.09,2250,0.73,0.61,835.62,17.9,14.7,821.23,2.37,5.98,2523.21,0.79,0.15,189.87,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.32,941.18,0,0,0,62.18,802.03,12898.52,19.09,173.22,9073.86,9.8,2.49,254.08,48.46,6.18,54.64,0,0,0.66
47,2015,1,Andhra Pradesh,West Godavari,403.8,1558.51,3859.61,0,0,0,0.06,0.06,1000,0.01,0.01,1000,0.06,0.07,1166.67,0,0,0,56.37,396.66,7036.72,0,0,0,0,0,0,0.03,0.05,1666.67,1.19,1.08,907.56,27.04,26.79,990.75,3.67,11.81,3217.98,0.64,0.24,375,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.19,1117.65,0,0,0,78.11,777.31,9951.48,14.8,137.05,9257.44,8.39,4.99,594.76,42.55,5.68,48.23,0,0,0.64
47,2016,1,Andhra Pradesh,West Godavari,399.41,1666.1,4171.38,0,0,0,0.04,0.05,1428.57,0,0.01,3500,0.04,0.06,1641.03,0,0,0,58.3,502.79,8624.61,0.01,0.01,1444.44,0,0,0,0,0.01,1600,0.58,0.34,583.33,34.85,13.63,391.24,4.08,13.8,3379.04,0.54,0.16,284.93,0.02,0.01,416.67,0,0,0,0,0,500,0,0,0,0.09,0.07,763.44,0,0,0,78.13,1147.86,14690.97,9.1,80.54,8852.4,4.61,2.66,576.55,42.42,6.2,48.62,0,0,0.92
47,2017,1,Andhra Pradesh,West Godavari,393.22,1693.91,4307.75,0.01,0.01,700,0.02,0.02,1000,0.06,0.25,4250,0.08,0.27,3565.79,0,0,0,59.43,427.36,7191.43,0,0,0,0,0,0,0.03,0.05,1424.24,0.19,0.11,571.43,47.01,37.47,796.98,2.65,9.15,3448.17,0.41,0.12,298.54,0.02,0.01,458.33,0,0,0,0,0,0,0,0,0,0.12,0.11,940.68,0,0,0,54.79,994.3,18147.8,7.95,84.95,10684.18,4.53,2.52,556.31,42.44,6.71,49.16,0,0,1.08
48,1966,1,Andhra Pradesh,Krishna,373,480,1286.86,0,0,0,0.5,0.3,600,66.2,31.5,475.83,66.7,31.8,476.76,3,2,666.67,1,1,1000,1,1,1000,0,0,0,1,0.2,200,4,2,500,80.45,16.48,204.82,36,23,638.89,2.3,0.8,347.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.07,23.8,625.16,7.4,64.4,8702.7,5,0.4,80,25.72,2.8,28.52,0,0.24,19.77
48,1967,1,Andhra Pradesh,Krishna,400,647,1617.5,0,0,0,3.3,1.6,484.85,70.7,44.7,632.25,74,46.3,625.68,3,2,666.67,2,2,1000,1,1,1000,0,0,0,1,0.2,200,5,3,600,95.43,19.73,206.73,35,27,771.43,2,0.5,250,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,36.99,27.13,733.41,8.7,75.1,8632.18,6,3,500,26.08,3.37,29.45,0,0.18,20.18
48,1968,1,Andhra Pradesh,Krishna,384.1,462,1202.81,0,0,0,0.5,0.2,400,90.6,64.8,715.23,91.1,65,713.5,2.1,1,476.19,1.6,2,1250,0.6,0,0,0,0,0,0.9,0.2,222.22,3.7,2,540.54,100.63,16.32,162.13,26.7,18,674.16,1.1,0.3,272.73,0,0,0,0.01,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,28.28,18.3,647.1,9.6,85.5,8906.25,2,0.2,100,27.73,2.9,30.63,0.01,0.16,18.43
48,1969,1,Andhra Pradesh,Krishna,379.8,427.8,1126.38,0,0,0,0.1,0.1,1000,73.8,38.3,518.97,73.9,38.4,519.62,2.7,1.7,629.63,1.5,1.8,1200,0.5,0.5,1000,0,0,0,1,0.3,300,4.3,1.2,279.07,83.65,10.87,129.95,34.5,23.8,689.86,1.8,0.6,333.33,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,36.78,24.4,663.4,11.5,84.1,7313.04,1.7,0.3,176.47,30.17,2.71,32.88,0.01,0.11,17.16
48,1970,1,Andhra Pradesh,Krishna,351.1,567.5,1616.35,0,0,0,0.4,0.1,250,63.4,17.8,280.76,63.8,17.9,280.56,2,1.3,650,1.2,1.5,1250,0.6,0.6,1000,0,0,0,0.8,0.4,500,4.5,1.6,355.56,90.65,29.11,321.13,31.3,26.7,853.04,3.4,0.9,264.71,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,35.08,27.6,786.77,10.4,94.2,9057.69,3.6,0.8,222.22,29.51,2.23,31.74,0.01,0.1,19.18
48,1971,1,Andhra Pradesh,Krishna,348.2,571.7,1641.87,0,0,0,0,0,0,74.2,40.1,540.43,74.2,40.1,540.43,1.9,1.2,631.58,1.2,1.3,1083.33,0.5,0.5,1000,0,0,0,0.7,0.3,428.57,4.1,0.8,195.12,85.24,32.85,385.38,37.9,31.5,831.13,4.2,0.7,166.67,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,43.36,32.2,742.62,8.7,90.5,10402.3,6.9,2.2,318.84,29.7,1.94,31.64,0,0.16,16.64
48,1972,1,Andhra Pradesh,Krishna,301.6,477.1,1581.9,0,0,0,1.1,0.4,363.64,77.7,35,450.45,78.8,35.4,449.24,1.7,1,588.24,1.6,1.7,1062.5,0.2,0.2,1000,0,0,0,0.7,0.2,285.71,3.5,0.8,228.57,99.2,27.69,279.13,28.2,16.5,585.11,4.2,0.4,95.24,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,33.05,16.9,511.35,11.9,106.4,8941.18,5.8,1.9,327.59,31.18,2.17,33.34,0,0.14,16.8
48,1973,1,Andhra Pradesh,Krishna,322.8,550.8,1706.32,0,0,0,0.6,0.2,333.33,70.9,42.8,603.67,71.5,43,601.4,4.2,3.5,833.33,2,2.9,1450,0.6,0.7,1166.67,0,0,0,0.6,0.2,333.33,4,0.7,175,133.12,43.39,325.95,29.7,26.4,888.89,4.5,1,222.22,0,0,0,0,0,0,1,0.2,200,0,0,0,0,0,0,0,0,0,35.72,27.6,772.68,12.5,116.4,9312,4.2,1.2,285.71,32.98,2.77,35.75,0,0.21,25.6
48,1974,1,Andhra Pradesh,Krishna,371.2,641.9,1729.26,0,0,0,0.3,0.1,333.33,73.2,52.6,718.58,73.5,52.7,717.01,7.2,4.8,666.67,2.9,4.9,1689.66,0.9,1,1111.11,0,0,0,1.1,0.4,363.64,4.2,0.8,190.48,125.13,46.74,373.53,38.1,35.5,931.76,6,1.4,233.33,0,0,0,0,0,0,1.8,0.3,166.67,0,0,0,0,0,0,0,0,0,46.5,37.2,800,14.4,93.2,6472.22,6.3,3,476.19,32.19,3.54,35.73,0,0.27,20.71
48,1975,1,Andhra Pradesh,Krishna,363.4,564.1,1552.28,0,0,0,0,0,0,43.1,20.1,466.36,43.1,20.1,466.36,10.8,7.9,731.48,2.5,4.2,1680,0.8,1,1250,0,0,0,2.1,0.1,47.62,4.1,0.8,195.12,130.95,51.29,391.68,29.8,32,1073.83,4.4,0.9,204.55,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,34.88,32.9,943.23,15.4,117.7,7642.86,1.5,0.4,266.67,32.28,3.15,35.44,0,0.2,25.15
48,1976,1,Andhra Pradesh,Krishna,366.5,542.5,1480.22,0,0,0,0.3,0.1,333.33,33.3,25.1,753.75,33.6,25.2,750,2.6,1.6,615.38,1.6,1.7,1062.5,0.8,0.9,1125,0,0,0,1.7,0.7,411.76,3.8,0.6,157.89,119.89,50.16,418.38,24.8,22.4,903.23,1.3,0.2,153.85,0,0,0,0,0,0,1.2,0.3,250,0,0,0,0,0,0,0,0,0,27.74,22.9,825.52,16.4,119.5,7286.59,4,0.4,100,31.83,2.81,34.64,0,0.13,27.26
48,1977,1,Andhra Pradesh,Krishna,384.9,496.3,1289.43,0,0,0,0.1,0.1,1000,45.4,30.6,674.01,45.5,30.7,674.73,2.4,2.1,875,1.8,2.9,1611.11,0.5,0.6,1200,0,0,0,1.3,0.5,384.62,3.8,0.6,157.89,114.27,35.15,307.6,21.5,16.3,758.14,3,0.3,100,0.1,0,0,0,0,0,0.2,0.1,500,0,0,0,0,0,0,0,0,0,25.07,16.7,666.13,17,123.6,7270.59,3.7,0.6,162.16,31.65,3.32,34.97,0,0.19,23.68
48,1978,1,Andhra Pradesh,Krishna,370.7,706.9,1906.93,0,0,0,0.2,0.1,500,51,33.8,662.75,51.2,33.9,662.11,3.2,2.7,843.75,2.5,2.9,1160,0.5,0.6,1200,0,0,0,0.5,0.2,400,3.6,0.9,250,134.64,68.56,509.21,25.4,20.3,799.21,4.7,0.5,106.38,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,30.66,20.8,678.41,14,107.1,7650,1.6,0.6,375,32.68,3.3,35.98,0,0.08,22.52
48,1979,1,Andhra Pradesh,Krishna,337,617.3,1831.75,0,0,0,0.9,0.7,777.78,104.7,83.7,799.43,105.6,84.4,799.24,1,1,1000,2,3,1500,0.2,0.3,1500,0,0,0,0.6,0.3,500,3.1,0.8,258.06,134.83,43.95,325.97,25.8,22.6,875.97,4.6,0.5,108.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.66,23.1,806,9.8,89.7,9153.06,1.7,0.5,294.12,32.81,3.63,36.44,0,0.1,17.97
48,1980,1,Andhra Pradesh,Krishna,401,775,1932.67,0,0,0,0,0,0,59.8,35.2,588.63,59.8,35.2,588.63,1,1,1000,2,2.1,1050,0.1,0.1,1000,0,0,0,0.4,0.2,500,4.9,1,204.08,145.68,75.65,519.29,24.4,22.4,918.03,5,0.6,120,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,29.06,23,791.47,11.5,107.1,9313.04,3,0.8,266.67,33.36,3.75,37.11,0,0.17,19.05
48,1981,1,Andhra Pradesh,Krishna,362,707,1953.04,0,0,0,0,0,0,46.7,27.6,591.01,46.7,27.6,591.01,1,1,1000,1,6,6000,0.1,0.1,1000,0,0,0,0.4,0.2,500,5,2.3,460,156.48,71.3,455.65,30,28.4,946.67,4.7,0.6,127.66,0.2,0.1,500,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,37.04,29.1,785.64,15.8,142.3,9006.33,5.4,1,185.19,34.57,3.79,38.36,0,0.15,19.72
48,1982,1,Andhra Pradesh,Krishna,399.2,860.8,2156.31,0,0,0,0,0,0,31.7,32.4,1022.08,31.7,32.4,1022.08,0.7,0.5,714.29,1,4,4000,0,0,0,0,0,0,0.6,0.4,666.67,5,1.3,260,151.84,89.69,590.69,30,30.6,1020,4.4,0.4,90.91,0.2,0.1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.67,31.1,982,17,156.4,9200,4.6,1.2,260.87,35.59,3.54,39.13,0,0.17,20.09
48,1983,1,Andhra Pradesh,Krishna,422.9,918.4,2171.67,0,0,0,0,0,0,20.5,9.1,443.9,20.5,9.1,443.9,0.4,0.3,750,1,5.2,5200,0.1,0.1,1000,0,0,0,0.5,0.3,600,1.4,0.8,571.43,159.25,107.09,672.46,32.4,32.7,1009.26,4.4,0.4,90.91,0.2,0.1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.55,33.2,1052.3,12.5,88.8,7104,9.3,3.9,419.35,38.52,3.68,42.2,0,0.13,22.49
48,1984,1,Andhra Pradesh,Krishna,385.8,848.7,2199.84,0,0,0,0,0,0,35.6,22.2,623.6,35.6,22.2,623.6,0.4,0.3,750,1.3,2,1538.46,0.1,0.1,1000,0,0,0,0.1,0,0,7.2,2.4,333.33,137.88,112.85,818.47,29.2,27.7,948.63,0.7,0.1,142.86,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.46,27.8,912.67,10.7,80.7,7542.06,18.1,7.7,425.41,38.73,4.55,43.27,0,0.11,19.16
48,1985,1,Andhra Pradesh,Krishna,384.9,1003.6,2607.43,0,0,0,0,0,0,13.6,9.5,698.53,13.6,9.5,698.53,0.2,0.1,500,1.5,2.1,1400,0,0,0,0,0,0,0.3,0.2,666.67,6.8,2.5,367.65,150.96,134.23,889.18,31.5,32.9,1044.44,0.8,0.2,250,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.05,33.1,1001.51,10.3,91.6,8893.2,23.5,5.6,238.3,40.23,5.42,45.65,0,0.1,21.96
48,1986,1,Andhra Pradesh,Krishna,405,892,2202.47,0,0,0,0,0,0,14.6,14.1,965.75,14.6,14.1,965.75,0.2,0.2,1000,2,3,1500,0,0,0,0,0,0,0,0,0,8,5,625,162.99,144.6,887.17,27,29,1074.07,1.4,0.3,214.29,0.9,0.2,222.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.47,29.5,1036.18,11.1,88.3,7954.95,10,2,200,40.38,5.52,45.9,0,0.08,20.02
48,1987,1,Andhra Pradesh,Krishna,369,827,2241.19,0,0,0,0,0,0,11.8,8,677.97,11.8,8,677.97,0.2,0.1,500,1,1,1000,0,0,0,0,0,0,0,0,0,9,3,333.33,155.64,137.57,883.9,27,25,925.93,1.1,0.1,90.91,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.14,25.1,735.21,13.8,108.3,7847.83,16,1.3,81.25,41.2,5.08,46.29,0.01,0.09,16.41
48,1988,1,Andhra Pradesh,Krishna,415,1173.8,2828.43,0,0,0,0,0,0,7.2,3.4,472.22,7.2,3.4,472.22,0.2,0.1,500,1.2,2.2,1833.33,0,0,0,0,0,0,0.2,0.1,500,7.3,4.2,575.34,162.43,142.46,877.05,28.5,32.6,1143.86,1.8,0.3,166.67,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,500,0,0,0,31.39,33.1,1054.48,13.7,112.8,8233.58,11.9,2.7,226.89,42.79,5.16,47.95,0.01,0.08,15.08
48,1989,1,Andhra Pradesh,Krishna,422.2,1080.2,2558.5,0,0,0,0,0,0,2.6,1.24,476.92,2.6,1.24,476.92,0.1,0.1,1000,1,3.38,3380,0,0,0,0,0,0,0.1,0,0,7.7,3.1,402.6,165.95,105.04,632.96,28.8,36.8,1277.78,1.4,0.2,142.86,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,1000,0,0,0,32.1,38.1,1186.92,13.2,115.1,8719.7,11.4,4.5,394.74,49.37,5.38,54.74,0,0.08,13.74
48,1990,1,Andhra Pradesh,Krishna,378.58,997.35,2634.45,0,0,0,0,0,0,0.79,0.55,696.2,0.79,0.55,696.2,0.05,0.05,1000,1.5,3.23,2153.33,0,0,0,0,0,0,0.12,0.04,333.33,8.95,4.13,461.45,188.61,118.84,630.08,32.3,39.23,1214.55,1.56,0.46,294.87,0.02,0.01,500,0.01,0,0,0.1,0.01,100,0,0,0,2.83,3.36,1187.28,0,0,0,37.47,43.07,1149.45,13.47,118.1,8767.63,9.93,2.87,289.02,51.47,5.78,57.25,0,0.04,11.32
48,1991,1,Andhra Pradesh,Krishna,376.55,907.73,2410.65,0,0,0,0,0,0,0.49,0.29,591.84,0.49,0.29,591.84,0,0,0,1.85,3.74,2021.62,0,0,0,0,0,0,0.07,0.05,714.29,9.52,5.15,540.97,183.67,116.89,636.41,35,43.55,1244.29,3.68,1.02,277.17,1.34,0.39,291.04,0.04,0.04,1000,0.03,0.01,333.33,0,0,0,3.31,4.03,1217.52,0,0,0,44.32,49,1105.6,16.42,166.34,10130.33,9.77,5.26,538.38,51.61,6.37,57.98,0,0.05,20.36
48,1992,1,Andhra Pradesh,Krishna,402.2,1112.03,2764.87,0,0,0,0.25,0.16,640,1.02,0.92,901.96,1.27,1.08,850.39,0,0,0,2.13,5.46,2563.38,0,0.02,0,0,0,0,0.08,0.06,750,8.72,3.25,372.71,153.42,110.47,720.05,28.32,42.61,1504.59,2.62,0.65,248.09,0.04,0.01,250,0,0.05,0,0,0,0,0,0,0,5.7,4.43,777.19,0,0,0,37.82,48,1269.17,15.19,140.45,9246.21,16,5.58,348.75,55.83,5.63,61.46,0,0.03,10.24
48,1993,1,Andhra Pradesh,Krishna,372,1096,2946.24,0,0,0,0,0,0,13,18,1384.62,13,18,1384.62,0,0,0,3,6,2000,0,0,0,0,0,0,0,0,0,8,3,375,139,76,546.76,36,40,1111.11,9,2,222.22,0.07,0.01,142.86,0,0,0,0,0,0,0,0,0,7,6,857.14,0,0,0,52,48,923.08,15,177,11800,15,6.63,442,60.92,5.57,66.5,0,0.03,9.47
48,1994,1,Andhra Pradesh,Krishna,397,1124,2831.23,0,0,0,0,0,0,1,1,1000,1,1,1000,0,0,0,4,7,1750,0,0,0,0,0,0,0,0,0,9,4,444.44,131,93,709.92,29,38,1310.34,9,1,111.11,0.11,0.04,363.64,0,0,0,0,0,0,0,0,0,9,7,777.78,0,0,0,47,46,978.72,20,203,10150,19,7.14,375.79,62.1,5.92,68.02,0,0.03,10.66
48,1995,1,Andhra Pradesh,Krishna,368,990,2690.22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,15,2500,0,0,0,0,0,0,0,0,0,10,4,400,139.95,102.59,733.05,17,27,1588.24,5,1,200,0,0,0,0,0,0,0,0,0,0,0,0,8,7,875,0,0,0,30,35,1166.67,21,190,9047.62,26,9.18,353.08,63.67,5.51,69.19,0,0.02,9.15
48,1996,1,Andhra Pradesh,Krishna,390,1197,3069.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,3666.67,0,0,0,0,0,0,0,0,0,11,5,454.55,142.72,99.12,694.51,16,23,1437.5,3,1,333.33,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1000,0,0,0,23,27,1173.91,17,159,9352.94,24,11.56,481.67,64.51,5.84,70.35,0,0.02,8.35
48,1997,1,Andhra Pradesh,Krishna,374,1093,2922.46,0,0,0,1,0,0,2,2,1000,3,2,666.67,0,0,0,8,19,2375,0,0,0,0,0,0,0,0,0,11,3,272.73,125.67,69.4,552.24,15,25,1666.67,2,0,0,0.03,0.01,333.33,0,0,0,0,0,0,0,0,0,2,1,500,0,0,0,22.93,26,1133.89,16,158,9875,26,10.71,411.92,65.27,6.5,71.77,0,0.05,7.41
48,1998,1,Andhra Pradesh,Krishna,416,1251,3007.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,3000,0,0,0,0,0,0,0,0,0,9,5,555.56,112.1,81.55,727.48,13,18,1384.62,2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1000,0,0,0,19.06,19,996.85,17,202,11882.35,41,5.61,136.83,65.31,8.16,73.47,0,0.33,5.58
